time_flux_min,Jefflux_nM_per_min,time_eATP_min,eATP_no_hydrolysis_nM
17.1,0.01971791860196376,17.1,0.4123963791411046
17.2,0.01983322806747232,17.2,0.41416353560883157
17.3,0.01994853753298088,17.3,0.41594099619590397
17.400000000000002,0.020063846998489444,17.400000000000002,0.4177287609023217
17.5,0.020179156463998,17.5,0.41952682972808475
17.6,0.020294465929506563,17.6,0.42133520267319313
17.7,0.02040977539501512,17.7,0.42315387973764684
17.8,0.020525084860523683,17.8,0.424982860921446
17.900000000000002,0.020640394326032242,17.900000000000002,0.42682214622459047
18.0,0.020755703791540802,18.0,0.42867173564708017
18.1,0.02087101325704936,18.1,0.43053162918891535
18.2,0.02098632272255792,18.2,0.43240182685009576
18.3,0.02110163218806648,18.3,0.43428232863062166
18.400000000000002,0.021216941653575044,18.400000000000002,0.43617313453049283
18.5,0.0213322511190836,18.5,0.43807424454970934
18.6,0.021447560584592164,18.6,0.4399856586882712
18.7,0.02156287005010072,18.7,0.44190737694617843
18.8,0.021678179515609283,18.8,0.44383939932343097
18.900000000000002,0.021793488981117843,18.900000000000002,0.44578172582002895
19.0,0.0219087984466264,19.0,0.44773435643597215
19.1,0.022024107912134962,19.1,0.4496972911712608
19.200000000000003,0.022139417377643526,19.200000000000003,0.45167053002589475
19.3,0.022254726843152082,19.3,0.453654072999874
19.400000000000002,0.02237003630866064,19.400000000000002,0.45564792009319866
19.5,0.0224853457741692,19.5,0.4576520713058686
19.6,0.02260065523967776,19.6,0.459666526637884
19.700000000000003,0.022715964705186324,19.700000000000003,0.4616912860892447
19.8,0.02283127417069488,19.8,0.4637263496599507
19.900000000000002,0.022946583636203444,19.900000000000002,0.4657717173500021
20.0,0.023061893101712,20.0,0.4678273891593988
20.1,0.023177202567220563,20.1,0.4698933650881409
20.200000000000003,0.023292512032729123,20.200000000000003,0.47196964513622836
20.3,0.023407821498237683,20.3,0.4740562293036611
20.400000000000002,0.023523130963746242,20.400000000000002,0.4761531175904392
20.5,0.023638440429254802,20.5,0.47826030999656266
20.6,0.02375374989476336,20.6,0.48037780652203144
20.700000000000003,0.023869059360271925,20.700000000000003,0.48250560716684565
20.8,0.02398436882578048,20.8,0.4846437119310051
20.900000000000002,0.024099678291289044,20.900000000000002,0.48679212081451
21.0,0.0242149877567976,21.0,0.48895083381736015
21.1,0.024330297222306164,21.1,0.4911198509395557
21.200000000000003,0.024445606687814724,21.200000000000003,0.49329917218109665
21.3,0.024560916153323283,21.3,0.49548879754198283
21.400000000000002,0.024676225618831843,21.400000000000002,0.49768872702221445
